19.06.2025; 04:53; Start Datenerfassung

Zeit	Ausgangsspannung Br�ckenverst�rker
[s]	[V]
132,453	5,510790
132,661	5,506515
132,870	5,512106
133,078	5,507830
133,286	5,513421
133,494	5,509475
133,702	5,514737
133,910	5,512106
134,119	5,515723
134,328	5,513421
134,536	5,517039
134,744	5,514408
134,953	5,518354
135,161	5,515723
135,369	5,519341
135,577	5,519670
135,785	5,519670
135,993	5,521643
136,201	5,519012
136,409	5,521972
136,617	5,519999
136,826	5,523617
137,035	5,522959
137,244	5,524603
137,452	5,523945
137,660	5,525261
137,868	5,525261
138,076	5,527234
138,284	5,525919
138,492	5,526576
138,700	5,526576
138,908	5,528550
139,116	5,529865
139,325	5,529207
139,533	5,529865
139,741	5,530523
139,949	5,530523
140,157	5,531181
140,365	5,531510
140,574	5,532167
140,782	5,533812
140,990	5,531510
141,198	5,534141
141,406	5,533154
141,614	5,534798
141,823	5,533154
142,031	5,534798
142,239	5,535456
142,447	5,535456
142,656	5,536772
142,864	5,536772
143,072	5,537101
143,281	5,538416
143,490	5,538087
143,698	5,537758
143,906	5,538416
144,114	5,539732
144,323	5,539732
144,531	5,541376
144,739	5,539074
144,947	5,540718
145,155	5,542034
145,364	5,539403
145,572	5,543020
145,781	5,541047
145,989	5,544665
146,197	5,541705
146,405	5,544336
146,614	5,542692
146,823	5,546309
147,031	5,543020
147,239	5,544665
147,447	5,543349
147,656	5,546309
147,864	5,544994
148,072	5,544994
148,281	5,545980
148,490	5,546309
148,699	5,545980
148,908	5,546309
149,116	5,548940
149,324	5,544665
149,533	5,549269
149,741	5,546309
149,950	5,549927
150,158	5,545651
150,366	5,550914
150,574	5,547296
150,782	5,550256
150,990	5,547296
151,198	5,548940
151,406	5,551900
151,614	5,550256
151,823	5,550585
152,031	5,551242
152,239	5,550585
152,447	5,550914
152,656	5,550256
152,864	5,551571
153,072	5,550585
153,280	5,552229
153,488	5,550585
153,696	5,551242
153,904	5,550585
154,113	5,550914
154,321	5,550914
154,529	5,552887
154,738	5,551900
154,946	5,549598
155,154	5,554531
155,362	5,550914
155,571	5,555189
155,779	5,550256
155,987	5,554860
156,195	5,552558
156,404	5,554860
156,613	5,553216
156,821	5,555189
157,029	5,553545
157,238	5,555847
157,446	5,555518
157,654	5,553545
157,862	5,555189
158,070	5,554202
158,278	5,554531
158,486	5,554531
158,694	5,555518
158,902	5,556833
159,110	5,559136
159,319	5,555189
159,528	5,556833
159,736	5,554531
159,944	5,558478
160,152	5,557162
160,361	5,557491
160,569	5,559793
160,777	5,557491
160,985	5,559136
161,193	5,562424
161,402	5,559793
161,610	5,560122
161,818	5,562424
162,027	5,560122
162,235	5,547954
162,443	5,559136
162,652	5,514737
162,860	3,527646
163,069	1,910218
163,277	0,896941
163,485	0,551289
163,694	0,450981
163,903	0,400005
164,111	0,349358
164,319	0,289502
164,527	0,255627
164,735	0,228988
164,943	0,203993
165,151	0,184589
165,359	0,164528
165,567	0,147426
165,775	0,131640
165,983	0,117498
166,191	0,104014
166,400	0,091517
166,609	0,080664
166,817	0,068824
167,026	0,059286
167,237	0,049091
167,446	0,039554
167,654	0,031003
167,862	0,023110
168,070	0,014888
168,278	0,007981
168,486	0,001075
168,694	-0,006489
168,902	-0,012738
169,110	-0,018658
169,318	-0,024907
169,527	-0,031813
169,736	-0,038062
169,945	-0,042337
170,154	-0,048586
170,362	-0,052861
170,571	-0,057794
170,779	-0,063385
170,987	-0,068647
171,195	-0,072594
171,403	-0,077198
171,612	-0,081803
171,820	-0,085420
172,028	-0,091011
172,236	-0,094300
172,444	-0,099233
172,652	-0,102193
172,860	-0,106797
173,068	-0,110415
173,276	-0,113375
173,485	-0,117650
173,693	-0,120939
173,901	-0,124557
174,109	-0,127846
174,317	-0,130806
174,525	-0,133437
174,733	-0,136397
174,942	-0,140343
175,151	-0,142974
175,359	-0,145934
175,567	-0,149881
175,775	-0,152512
175,983	-0,155143
176,191	-0,157116
176,400	-0,160405
176,608	-0,163036
176,817	-0,165996
177,025	-0,167640
177,236	-0,170600
177,444	-0,173231
177,652	-0,176191
177,860	-0,177835
178,068	-0,181124
178,276	-0,182768
178,484	-0,187373
178,692	-0,188359
178,900	-0,189675
179,109	-0,192964
179,317	-0,194279
179,525	-0,197239
179,733	-0,199870
179,941	-0,201843
180,149	-0,203488
180,358	-0,205790
180,566	-0,207763
180,774	-0,209408
180,983	-0,211710
181,191	-0,213025
181,400	-0,216643
181,608	-0,215985
