19.06.2025; 04:11; Start Datenerfassung

Zeit	Ausgangsspannung Br�ckenverst�rker
[s]	[V]
176,252	0,383890
176,460	0,382574
176,668	0,381588
176,877	0,379943
177,086	0,378628
177,295	0,377641
177,504	0,376326
177,713	0,374681
177,921	0,373695
178,129	0,372708
178,337	0,371393
178,546	0,370406
178,754	0,369090
178,962	0,368433
179,170	0,366131
179,378	0,365802
179,587	0,365473
179,796	0,363828
180,004	0,362184
180,213	0,361197
180,421	0,360211
180,630	0,358566
180,838	0,357580
181,046	0,357251
181,253	0,355606
181,461	0,355606
181,669	0,352975
181,877	0,353304
182,085	0,351331
182,294	0,351331
182,503	0,350015
182,712	0,349029
182,921	0,347056
183,129	0,346398
183,338	0,345411
183,546	0,344096
183,755	0,343109
183,963	0,343109
184,171	0,342122
184,379	0,340478
184,587	0,340149
184,796	0,338834
185,005	0,337847
185,213	0,336531
185,421	0,335874
185,630	0,334887
185,838	0,334229
186,047	0,332914
186,256	0,331927
186,465	0,330940
186,673	0,330940
186,881	0,328967
187,089	0,329296
187,298	0,328309
187,506	0,327652
187,714	0,327652
187,922	0,325678
188,130	0,325021
188,338	0,323376
188,546	0,323376
188,755	0,323047
188,963	0,321403
189,171	0,321074
189,379	0,320416
189,587	0,319101
189,795	0,318114
190,003	0,318443
190,211	0,317456
190,420	0,316141
190,628	0,315483
190,836	0,314825
191,044	0,314497
191,252	0,313510
191,461	0,313181
191,669	0,312194
191,877	0,312194
192,085	0,311865
192,293	0,310550
192,501	0,309892
192,709	0,309563
192,918	0,308577
193,126	0,308248
193,334	0,307590
193,543	0,307590
193,751	0,306275
193,959	0,306275
194,167	0,305288
194,375	0,304630
194,583	0,304301
194,791	0,302986
194,999	0,304630
195,207	0,303644
195,415	0,302657
195,623	0,301341
195,831	0,301012
196,039	0,301012
196,248	0,299697
196,457	0,298710
196,666	0,298381
196,875	0,298710
197,083	0,297066
197,291	0,296737
197,500	0,296408
197,708	0,296737
197,917	0,295422
198,125	0,295093
198,334	0,294435
198,542	0,294764
198,751	0,293777
198,959	0,293448
199,167	0,292791
199,375	0,292133
199,583	0,291804
199,791	0,291804
200,000	0,291146
200,209	0,289831
200,417	0,289502
200,626	0,289173
200,834	0,288515
201,043	0,287528
201,251	0,287528
201,459	0,287528
201,668	0,287200
201,877	0,286871
202,086	0,285226
202,295	0,285226
202,503	0,285226
202,711	0,284897
202,920	0,284240
203,129	0,284569
203,338	0,283582
203,546	0,283253
203,755	0,282595
203,963	0,281938
204,171	0,281609
204,379	0,281938
204,587	0,281609
204,795	0,280951
205,003	0,280293
205,212	0,279964
205,420	0,279635
205,628	0,279306
205,837	0,278649
206,045	0,279635
206,253	0,278320
206,461	0,278978
206,669	0,278320
206,878	0,277662
207,086	0,277004
207,294	0,276675
207,503	0,276347
207,712	0,276018
207,920	0,275689
208,129	0,275360
208,337	0,275360
208,546	0,274702
208,754	0,274702
208,962	0,273058
209,170	0,273716
209,378	0,272400
209,586	0,272400
209,794	0,271742
210,003	0,271742
210,211	0,271085
210,419	0,270427
210,627	0,270427
210,835	0,270098
211,044	0,270756
211,252	0,269440
211,460	0,269111
211,668	0,268782
211,876	0,267467
212,084	0,268125
212,293	0,267138
212,501	0,267138
212,709	0,266480
212,918	0,265822
213,126	0,266480
213,334	0,265822
213,542	0,265165
213,750	0,265165
213,959	0,264836
214,168	0,264507
214,376	0,264836
214,585	0,263520
214,794	0,263849
215,002	0,263191
215,210	0,263520
215,418	0,263191
215,626	0,262863
215,834	0,349358
216,042	0,520704
216,251	1,032439
216,460	1,669807
216,668	2,583433
216,876	3,673010
217,085	5,130605
217,293	5,526248
217,501	5,562424
217,709	5,601890
217,917	5,664048
218,126	5,706803
218,334	5,744953
218,543	5,765672
218,752	5,786063
218,960	5,805796
219,168	5,817306
219,377	5,837368
219,586	5,852826
219,795	5,864665
220,004	5,876176
220,212	5,884727
220,421	5,894922
220,629	5,904131
220,838	5,916628
221,047	5,923864
221,255	5,928797
221,463	5,945570
221,671	5,951490
221,879	5,960698
222,087	5,964974
222,295	5,968591
222,503	5,979444
222,712	5,986022
222,920	5,991284
223,128	5,998519
223,336	6,003124
223,544	6,006413
223,752	6,011346
223,960	6,018910
224,168	6,023843
224,376	6,028119
224,584	6,032394
224,792	6,034696
225,000	6,040616
225,208	6,044563
225,416	6,049167
225,624	6,053771
225,832	6,055416
226,040	6,057389
226,248	6,063309
226,456	6,067913
226,664	6,071202
226,872	6,074162
227,081	6,038314
227,290	6,045221
227,498	6,039958
227,706	6,039630
227,914	6,042918
228,122	6,047194
228,330	6,059691
228,538	6,089948
228,746	6,092250
228,955	6,097841
229,164	6,101459
229,372	6,104419
229,580	6,105734
229,789	6,108037
229,998	6,111983
230,206	6,113956
230,414	6,115601
230,623	6,120205
230,831	6,117903
231,039	6,123823
231,247	6,125138
231,455	6,126454
231,664	6,131058
231,872	6,131387
232,081	6,135334
232,290	6,134347
232,498	6,137965
232,706	6,140267
232,914	6,140925
233,122	6,144542
233,330	6,144871
233,539	6,150133
233,747	6,149804
233,955	6,151449
234,163	6,153093
234,371	6,154738
234,579	6,157369
234,787	6,159342
234,995	6,161644
235,203	6,164275
235,411	6,163289
235,619	6,166248
235,827	6,167893
236,036	6,168880
236,244	6,171511
236,452	6,172168
236,660	6,174799
236,869	6,176115
237,078	6,177759
237,287	6,178746
237,496	6,181377
237,704	6,181377
237,913	6,183021
238,121	6,187297
238,329	6,187297
238,538	6,188283
238,747	6,189270
238,955	6,190586
239,163	6,194532
239,371	6,193546
239,580	6,196505
239,788	6,198808
239,996	6,197821
240,205	6,200781
240,414	6,199465
240,622	6,202425
240,831	6,203741
241,039	6,204727
241,247	6,208016
241,455	6,207359
241,663	6,209990
241,871	6,209990
242,079	6,210976
242,287	6,213278
242,495	6,213278
242,703	6,218212
242,911	6,214923
243,119	6,219527
243,327	6,217883
243,535	6,219856
243,742	6,220843
243,950	6,221171
244,158	6,225776
244,366	6,222158
244,574	6,226434
244,783	6,227091
244,992	6,226434
245,200	6,230709
245,408	6,231696
245,616	6,232025
245,824	6,233011
246,032	6,233998
246,240	6,233669
246,448	6,237287
246,657	6,235313
246,865	6,239589
247,073	6,237616
247,281	6,238602
247,489	6,242220
247,698	6,240247
247,906	6,243535
248,115	6,245509
248,323	6,244193
248,531	6,245180
248,739	6,248140
248,947	6,245180
249,156	6,250771
249,365	6,248140
249,574	6,249784
249,782	6,251757
249,990	6,250771
250,198	6,252744
250,406	6,250771
250,615	6,254388
250,823	6,254388
251,031	6,256691
251,239	6,254717
251,447	6,255704
251,655	6,258993
251,864	6,258006
252,072	6,258664
252,280	6,258335
252,488	6,262282
252,696	6,259979
252,904	6,261953
253,113	6,263597
