19.06.2025; 02:54; Start Datenerfassung

Zeit	Ausgangsspannung Br�ckenverst�rker
[s]	[V]
105,987	0,055340
106,195	0,054024
106,403	0,054682
106,611	0,053367
106,819	0,053038
107,027	0,052051
107,235	0,052051
107,444	0,050407
107,652	0,051393
107,861	0,050407
108,069	0,049420
108,278	0,049420
108,487	0,049091
108,696	0,049091
108,904	0,047118
109,112	0,048105
109,320	0,048433
109,528	0,046460
109,736	0,047118
109,944	0,045802
110,152	0,044816
110,360	0,045145
110,568	0,045145
110,776	0,044158
110,984	0,043171
111,192	0,043829
111,400	0,043171
111,608	0,042514
111,816	0,042514
112,025	0,042185
112,234	0,042514
112,442	0,041198
112,651	0,040540
112,859	0,040540
113,068	0,039554
113,277	0,039554
113,485	0,038896
113,693	0,039554
113,901	0,037909
114,109	0,037909
114,317	0,036594
114,525	0,037580
114,733	0,036265
114,942	0,036265
115,151	0,035607
115,359	0,036265
115,568	0,034949
115,777	0,034621
115,985	0,033963
116,193	0,032976
116,401	0,033963
116,609	0,033305
116,818	0,032647
117,026	0,031989
117,235	0,031661
117,444	0,030674
117,653	0,031332
117,861	0,029687
118,069	0,029358
118,277	0,030345
118,485	0,028701
118,693	0,028701
118,901	0,028701
119,109	0,029030
119,318	0,027056
119,526	0,028043
119,734	0,025741
119,942	0,027714
120,150	-0,053190
120,358	-0,144619
120,566	-0,089367
120,774	-0,137383
120,982	-0,155472
121,191	-0,154485
121,399	-0,161391
121,608	-0,165667
121,816	-0,168298
122,024	-0,169613
122,232	-0,173231
122,440	-0,176520
122,648	-0,176849
122,856	-0,178822
123,064	-0,179151
123,272	-0,172902
123,480	-0,178822
123,688	-0,183755
123,897	-0,190990
124,105	-0,219603
124,313	-0,233745
124,521	-0,252491
124,730	-0,254135
124,938	-0,226838
125,146	-0,135081
125,355	-0,038062
125,564	0,020150
125,772	0,058629
125,981	0,084939
126,190	0,094805
126,398	0,099739
126,606	0,102041
126,814	0,137889
127,022	0,137231
127,230	0,132955
127,438	0,131640
127,647	0,130653
127,855	0,128022
128,063	0,124076
128,271	0,119800
128,480	0,117498
128,689	0,118485
128,897	0,115525
129,105	0,113223
129,313	0,111907
129,521	0,108947
129,729	0,109934
129,937	0,109276
130,146	0,109276
130,354	0,106974
130,562	0,104672
130,770	0,103356
130,978	0,103685
131,186	0,103685
131,394	0,101383
131,602	0,099081
131,811	0,099410
132,019	0,099081
132,227	0,098094
132,436	0,097765
132,644	0,096121
132,853	0,093819
133,061	0,093819
133,269	0,094148
133,477	0,093490
133,686	0,093490
133,895	0,090859
134,103	0,092174
134,312	0,091188
134,521	0,089872
134,729	0,089543
134,938	0,087241
135,147	0,086912
135,356	0,087570
135,564	0,086255
135,772	0,086912
135,980	0,085268
136,189	0,085268
136,397	0,083952
136,605	0,084281
136,813	0,082966
137,022	0,083295
137,230	0,081650
137,438	0,081979
137,646	0,081650
137,854	0,081321
138,062	0,080335
138,270	0,079019
138,478	0,078033
138,686	0,078361
138,895	0,078361
139,104	0,077704
139,312	0,075402
139,521	0,076388
139,729	0,075730
139,938	0,075402
140,147	0,075402
140,355	0,073428
140,564	0,073428
140,772	0,073757
140,980	0,073757
141,188	0,072442
141,397	0,071455
141,606	0,070797
141,814	0,070797
142,023	0,070139
142,231	0,069811
142,440	0,069811
142,648	0,068824
142,857	0,067837
143,066	0,068495
143,274	0,067180
143,483	0,067837
143,692	0,066522
143,900	0,065864
144,109	0,065535
144,317	0,064549
144,525	0,064877
144,733	0,064220
144,941	0,062575
145,150	0,063562
145,358	0,062246
145,566	0,061917
145,774	0,062246
145,983	0,061589
146,191	0,060931
146,400	0,060273
146,609	0,059944
146,817	0,058629
147,026	0,059286
147,235	0,057971
147,443	0,057971
147,651	0,058300
147,860	0,057313
148,068	0,056984
148,276	0,056984
148,484	0,055998
148,692	0,055669
148,901	0,055669
149,110	0,055340
149,318	0,053695
149,527	0,053695
149,735	0,054682
149,943	0,053038
150,151	0,051722
150,359	0,051722
150,567	0,051722
150,776	0,052051
150,984	0,051393
151,193	0,050078
151,402	0,049091
151,611	0,050407
151,819	0,049091
152,027	0,048433
152,235	0,048433
152,444	0,047776
152,653	0,047776
152,861	0,047447
153,069	0,047118
153,277	0,046131
153,485	0,046460
153,693	0,038238
153,901	-0,105153
154,110	-0,229140
154,318	-0,310374
154,527	-0,335039
154,735	-0,336026
154,944	-0,342604
155,152	-0,325173
155,360	-0,256766
155,569	-0,269264
155,778	-0,276828
155,987	-0,288996
156,195	-0,297547
156,403	-0,300836
156,611	-0,307085
156,820	-0,309058
157,028	-0,310045
157,236	-0,311689
157,444	-0,312676
157,652	-0,313333
157,860	-0,310374
158,068	-0,305769
158,276	-0,316951
158,484	-0,319253
158,693	-0,320898
158,901	-0,323529
159,110	-0,324844
159,318	-0,325831
159,526	-0,326489
159,734	-0,319253
159,941	-0,319582
160,149	-0,329777
160,358	-0,341946
160,567	-0,344577
160,775	-0,330435
160,983	-0,267619
161,192	-0,196581
161,400	-0,113375
161,608	-0,042337
161,816	-0,009120
162,024	0,015546
162,233	0,012586
162,441	0,029358
162,649	0,063562
162,858	0,051393
163,067	0,037580
163,275	0,033634
163,483	0,014888
163,691	0,046131
163,899	0,032976
164,108	0,015217
164,316	0,010941
164,525	0,005350
164,733	-0,005832
164,941	-0,010107
165,149	-0,033786
165,357	-0,028195
165,565	-0,031155
165,773	-0,040035
165,981	-0,041022
166,189	-0,056479
166,397	-0,061412
166,606	-0,056150
166,814	-0,062728
167,022	-0,061741
167,231	-0,070950
167,440	-0,083776
167,648	-0,070292
167,856	-0,075225
168,064	-0,075225
168,272	-0,078514
168,480	-0,096273
168,689	-0,083776
168,897	-0,085420
169,105	-0,087722
169,313	-0,087065
169,522	-0,102851
169,731	-0,101535
169,939	-0,099233
170,147	-0,101864
170,355	-0,097589
170,563	-0,109100
170,771	-0,115019
170,979	-0,109757
171,187	-0,112060
171,395	-0,106469
171,603	-0,113046
171,812	-0,124557
172,021	-0,119295
172,229	-0,119953
172,438	-0,116993
172,646	-0,119624
172,854	-0,131134
173,063	-0,127846
173,272	-0,127846
173,481	-0,127188
173,689	-0,124557
173,898	-0,135410
174,107	-0,135081
174,315	-0,133108
174,524	-0,133108
174,732	-0,130148
174,940	-0,136725
175,148	-0,141987
175,357	-0,139685
175,566	-0,138370
175,775	-0,135410
175,984	-0,138699
176,192	-0,146592
176,400	-0,144619
176,608	-0,144619
176,817	-0,140672
177,026	-0,141330
177,234	-0,151196
177,442	-0,149881
177,651	-0,149223
177,859	-0,145276
178,068	-0,144947
178,276	-0,151854
178,484	-0,154156
178,693	-0,153827
178,901	-0,149881
179,109	-0,148894
179,317	-0,153827
179,525	-0,157774
179,733	-0,157116
179,940	-0,155800
180,148	-0,151854
180,356	-0,155472
180,565	-0,161720
180,773	-0,160734
180,981	-0,159747
181,189	-0,156458
181,397	-0,156458
181,605	-0,164351
181,813	-0,163694
182,021	-0,163036
182,230	-0,160076
182,438	-0,160076
182,646	-0,165996
182,854	-0,167640
183,062	-0,167311
183,271	-0,163694
183,479	-0,162378
183,687	-0,166982
183,896	-0,169942
184,104	-0,170600
184,312	-0,169284
184,520	-0,165996
184,728	-0,169284
184,936	-0,173231
185,144	-0,173231
185,352	-0,171915
185,560	-0,167969
185,768	-0,170271
185,977	-0,175862
186,185	-0,176191
186,393	-0,175533
186,602	-0,171915
186,810	-0,172573
187,019	-0,176520
187,227	-0,177178
187,436	-0,178822
187,645	-0,175533
187,854	-0,174875
188,062	-0,178493
188,270	-0,180795
188,479	-0,181124
188,687	-0,179151
188,895	-0,176849
189,103	-0,179809
189,311	-0,183755
189,520	-0,183426
189,728	-0,181782
189,936	-0,179480
190,144	-0,181453
190,352	-0,186057
190,560	-0,186057
190,768	-0,186386
190,976	-0,182440
191,183	-0,183755
191,391	-0,187702
191,599	-0,188031
191,807	-0,190004
192,015	-0,186386
192,224	-0,185400
192,432	-0,188688
192,640	-0,190662
192,848	-0,191648
193,057	-0,190004
193,265	-0,188359
193,472	-0,189017
193,680	-0,192964
193,889	-0,193621
194,097	-0,192964
194,306	-0,190990
194,514	-0,190990
194,722	-0,195266
194,931	-0,195266
195,139	-0,195266
195,348	-0,191977
195,556	-0,192306
195,765	-0,196581
195,973	-0,197239
196,181	-0,198226
196,389	-0,195595
196,597	-0,195595
196,805	-0,198226
197,013	-0,200199
197,221	-0,199870
197,429	-0,199212
197,638	-0,196910
197,846	-0,199870
198,054	-0,201186
198,262	-0,202172
198,470	-0,201843
198,678	-0,199870
198,886	-0,200528
199,094	-0,203488
199,303	-0,204475
199,512	-0,204803
199,720	-0,202172
199,928	-0,202501
200,136	-0,205132
200,344	-0,205132
200,552	-0,206777
200,760	-0,204803
200,968	-0,205132
201,176	-0,207434
201,384	-0,207763
201,593	-0,209079
201,801	-0,208092
202,009	-0,207106
202,217	-0,208421
202,425	-0,210065
202,633	-0,211710
202,841	-0,210723
203,049	-0,209079
203,258	-0,210723
203,466	-0,213025
203,674	-0,213683
203,882	-0,214341
204,090	-0,211381
204,298	-0,213025
204,507	-0,214012
204,715	-0,215328
204,924	-0,215985
205,133	-0,213683
205,341	-0,214670
205,550	-0,216643
205,758	-0,217630
205,967	-0,217301
206,175	-0,216643
206,382	-0,216643
206,590	-0,216972
206,799	-0,218945
207,008	-0,219932
207,216	-0,219603
207,424	-0,219274
207,632	-0,219932
207,840	-0,155143
208,049	-0,197897
208,257	-0,345235
208,466	-0,447187
208,674	-0,433703
208,882	-0,433374
209,090	-0,365954
209,298	-0,396540
209,506	-0,408379
209,714	-0,418246
209,923	-0,420877
210,132	-0,422850
210,341	-0,425810
210,548	-0,426139
210,756	-0,428112
210,965	-0,429428
