19.06.2025; 03:51; Start Datenerfassung

Zeit	Ausgangsspannung Br�ckenverst�rker
[s]	[V]
89,578	1,255090
89,786	1,257721
89,994	1,258050
90,202	1,254433
90,411	1,255419
90,619	1,255090
90,827	1,260681
91,036	1,259366
91,245	1,256077
91,453	1,256077
91,661	1,255748
91,869	1,260353
92,078	1,262984
92,286	1,262655
92,494	1,260353
92,703	1,260353
92,911	1,261668
93,120	1,265615
93,329	1,265943
93,538	1,266272
93,746	1,264628
93,954	1,263970
94,162	1,267917
94,370	1,270877
94,578	1,270219
94,786	1,267259
94,994	1,266930
95,203	1,268574
95,411	1,271534
95,620	1,272521
95,829	1,276139
96,037	1,272850
96,245	1,272521
96,453	1,272850
96,662	1,275152
96,870	1,277783
97,079	1,277454
97,287	1,277125
97,495	1,276468
97,704	1,277454
97,912	1,280085
98,120	1,279099
98,328	1,280085
98,536	1,278112
98,745	1,281401
98,953	1,283045
99,161	1,284032
99,369	1,285676
99,577	1,281730
99,785	1,284032
99,994	1,285018
100,203	1,286992
100,412	1,287978
100,621	1,286992
100,829	1,286005
101,038	1,286334
101,247	1,288636
101,455	1,290938
101,663	1,291267
101,871	1,290609
102,080	1,291267
102,288	1,292254
102,496	1,291925
102,704	1,295871
102,913	1,293898
103,122	1,294227
103,330	1,294556
103,538	1,295214
103,746	1,297516
103,954	1,299489
104,162	1,297187
104,371	1,297845
104,579	1,299489
104,787	1,301462
104,995	1,296529
105,203	1,266930
105,411	0,811762
105,619	0,673632
105,828	0,703231
106,036	0,680868
106,244	0,728555
106,453	0,673961
106,661	0,683828
106,869	0,691063
107,077	0,688432
107,285	0,688432
107,494	0,682183
107,702	0,682183
107,910	0,683170
108,119	0,680539
108,328	0,680539
108,537	0,681197
108,745	0,679881
108,953	0,681197
109,161	0,682183
109,370	0,681854
109,578	0,680539
109,786	0,682183
109,995	0,685472
110,204	0,683170
110,413	0,683828
110,621	0,685472
110,830	0,684814
111,038	0,686788
111,246	0,688432
111,455	0,687116
111,664	0,688103
111,873	0,687445
112,081	0,688103
112,289	0,690076
112,498	0,690405
112,706	0,691063
112,914	0,692378
113,122	0,691063
113,330	0,693036
113,539	0,692378
113,747	0,695010
113,956	0,695010
114,164	0,694023
114,372	0,695338
114,580	0,696654
114,789	0,697969
114,997	0,698298
115,205	0,698956
115,413	0,698956
115,621	0,699614
115,829	0,700600
116,038	0,701258
116,246	0,700600
116,454	0,702245
116,663	0,702574
116,871	0,705534
117,079	0,706520
117,287	0,702574
117,495	0,705534
117,703	0,707178
117,912	0,708494
118,120	0,707178
118,329	0,708494
118,537	0,709151
118,745	0,710467
118,953	0,710138
119,161	0,712440
119,369	0,712111
119,577	0,711782
119,785	0,714742
119,993	0,718360
120,202	0,720662
120,411	0,720662
120,620	0,719675
120,828	0,721320
121,036	0,722306
121,245	0,723293
121,453	0,724937
121,661	0,724609
121,869	0,724280
122,077	0,726582
122,285	0,725266
122,494	0,726582
122,703	0,728884
122,911	0,730200
123,119	0,729871
123,327	0,729542
123,535	0,730857
123,744	0,730200
123,953	0,732502
124,161	0,732173
124,369	0,733159
124,577	0,733488
124,786	0,733817
124,994	0,735791
125,202	0,734146
125,411	0,735791
125,620	0,736448
125,828	0,738750
126,036	0,737764
126,245	0,737764
126,453	0,740724
126,661	0,740724
126,869	0,741053
127,078	0,741053
127,287	0,744012
127,495	0,742039
127,703	0,742368
127,911	0,747301
128,120	0,745986
128,329	0,746644
128,537	0,745986
128,745	0,747301
128,953	0,746315
129,162	0,748617
129,370	0,749275
129,578	0,748946
129,786	0,750261
129,994	0,751906
130,202	0,752563
130,411	0,753221
130,619	0,753221
130,827	0,754208
131,035	0,754537
131,243	0,756510
131,451	0,756181
131,660	0,756181
131,868	0,756839
132,077	0,756839
132,285	0,758154
132,493	0,759470
132,702	0,760785
132,911	0,761114
133,119	0,760456
133,327	0,762101
133,535	0,762430
133,744	0,799922
133,953	0,921278
134,161	1,087033
134,369	1,171226
134,577	1,323497
134,786	1,598769
134,995	1,630999
135,203	1,645141
135,412	1,603044
135,621	1,586272
135,830	1,584956
136,038	1,630999
136,247	1,628039
136,455	1,627053
136,663	1,625408
136,871	1,553055
137,080	1,534309
137,288	1,534638
137,496	1,532664
137,705	1,533980
137,913	1,529047
138,121	1,525758
138,329	1,524442
138,537	1,526087
138,745	1,527073
138,953	1,525758
139,161	1,524113
139,370	1,523785
139,578	1,525758
139,786	1,525100
139,994	1,524771
140,202	1,522469
140,411	1,519838
140,619	1,520825
140,827	1,519180
141,036	1,520825
141,244	1,519838
141,452	1,520167
141,662	1,519180
141,870	1,519180
142,078	1,519509
