19.06.2025; 05:15; Start Datenerfassung

Zeit	Ausgangsspannung Br�ckenverst�rker
[s]	[V]
101,008	0,981134
101,217	0,982779
101,425	0,982450
101,633	0,982779
101,841	0,983765
102,049	0,984423
102,257	0,984423
102,465	0,985410
102,673	0,984752
102,881	0,983765
103,089	0,985410
103,297	0,987054
103,505	0,986725
103,713	0,985410
103,920	0,987383
104,128	0,988041
104,336	0,987712
104,544	0,987712
104,752	0,988698
104,960	0,989685
105,168	0,988698
105,376	0,990014
105,584	0,990014
105,791	0,992316
105,999	0,991001
106,207	0,991001
106,415	0,991329
106,623	0,992645
106,831	0,992645
107,039	0,993303
107,247	0,993961
107,455	0,992974
107,663	0,992974
107,871	0,994618
108,079	0,993961
108,287	0,994947
108,495	0,996920
108,703	0,996592
108,911	0,996263
109,119	0,997578
109,327	0,996920
109,535	0,997907
109,742	0,998236
109,950	0,998565
110,158	0,998565
110,366	0,999223
110,574	0,999223
110,782	0,999880
110,990	1,001854
111,197	1,001196
111,405	1,001196
111,613	1,000867
111,821	1,002182
112,028	1,002840
112,236	1,003169
112,444	1,002511
112,652	1,004156
112,860	1,005142
113,068	1,003827
113,276	1,003498
113,484	1,006129
113,692	1,005800
113,900	1,006129
114,108	1,006787
114,316	1,006129
114,524	1,007116
114,732	1,008102
114,940	1,008102
115,147	1,008102
115,354	1,008431
115,562	1,008102
115,770	1,008760
115,978	1,009089
116,186	1,009747
116,394	1,010404
116,601	1,010733
116,809	1,012049
117,017	1,011720
117,226	1,011391
117,434	1,012378
117,642	1,011720
117,849	1,014022
118,057	1,013035
118,265	1,014351
118,473	1,014680
118,681	1,014022
118,889	1,015667
119,097	1,014680
119,305	1,015667
119,512	1,017311
119,720	1,016982
119,928	1,017311
120,135	1,016982
120,343	1,016982
120,551	1,018298
120,759	1,017311
120,967	1,018298
121,175	1,019284
121,383	1,018626
121,591	1,019942
121,799	1,019613
122,007	1,020271
122,215	1,019613
122,423	1,021586
122,631	1,021257
122,839	1,022244
123,046	1,022244
123,254	1,022244
123,462	1,022573
123,670	1,023889
123,878	1,023231
124,086	1,024875
124,294	1,025204
124,501	1,024546
124,709	1,024217
124,917	1,025862
125,125	1,026520
125,333	1,025533
125,540	1,026520
125,748	1,026520
125,956	1,026848
126,163	1,027506
126,371	1,028164
126,579	1,029151
126,787	1,184053
126,994	0,753879
127,202	0,749932
127,410	0,751248
127,618	0,751906
127,826	0,751248
128,034	0,751906
128,242	0,752234
128,450	0,752892
128,658	0,752563
128,866	0,753550
129,074	0,752234
129,282	0,753879
129,490	0,754208
129,697	0,753879
129,904	0,754537
130,112	0,755194
130,320	0,755852
130,528	0,756181
130,736	0,755523
130,944	0,756839
131,152	0,756181
131,360	0,756510
131,567	0,753221
131,775	0,758483
131,983	0,757825
132,191	0,843334
132,399	1,207732
132,607	1,033426
132,815	0,869973
133,022	0,796304
133,229	1,078811
133,437	0,871289
133,645	0,872275
133,853	0,872933
134,061	0,873591
134,269	0,873591
134,476	0,874906
134,684	0,875893
134,892	0,875235
135,100	0,875235
135,307	0,875893
135,515	0,876551
135,723	0,876880
135,931	0,876880
136,139	0,878195
136,347	0,878853
136,554	0,876551
136,762	0,877866
136,970	0,880168
137,178	0,879840
137,386	0,880168
137,594	0,880168
137,801	0,880168
138,009	0,880826
138,216	0,881484
138,424	0,881813
138,632	0,882142
138,840	0,882142
139,048	0,881484
139,255	0,882799
139,463	0,884115
139,671	0,883128
139,879	0,883786
140,087	0,884444
140,295	0,884444
140,502	0,884115
140,709	0,884444
140,917	0,886417
141,125	0,886746
141,333	0,885759
141,541	0,887075
141,749	0,886417
141,957	0,887404
142,165	0,888061
142,373	0,888061
142,580	0,888061
142,788	0,888719
142,996	0,889706
143,203	0,888061
143,411	0,890035
143,619	0,890035
143,827	0,889706
144,035	0,890693
144,243	0,891021
144,451	0,891021
144,658	0,891021
144,866	0,892337
145,074	0,892995
145,281	0,892337
145,489	0,893981
145,697	0,892995
145,904	0,892666
146,111	0,893324
146,319	0,894968
146,527	0,895955
146,735	0,894639
146,943	0,894639
147,151	0,895955
147,359	0,896612
147,567	0,896283
147,775	0,896283
147,983	0,897599
148,191	0,897270
148,399	0,897270
148,606	0,896941
148,814	0,897928
149,022	0,897599
149,230	0,898914
149,438	0,898257
149,646	0,899243
149,854	0,899243
150,061	0,900230
150,269	0,900230
150,477	0,900888
150,685	0,899901
150,893	0,900888
151,101	0,901217
151,308	0,901546
151,515	0,900888
151,723	0,902203
151,930	0,902203
152,138	0,901217
152,346	0,903848
152,554	0,902861
152,762	0,903519
152,970	0,903848
153,178	0,903519
153,386	0,905492
153,594	0,905163
153,802	0,904177
154,010	0,904834
154,218	0,904834
154,425	0,905492
154,633	0,905163
154,840	0,906808
155,048	0,907136
155,256	0,906808
155,463	0,907136
155,671	0,907465
155,879	0,908452
156,086	0,907794
156,294	0,908123
156,502	0,909110
156,709	0,909767
156,917	0,909767
157,125	0,910754
157,332	0,910425
157,540	0,911412
157,748	0,911741
157,956	0,911412
158,164	0,913056
158,372	0,913385
158,580	0,912399
158,788	0,912070
158,996	0,913385
159,204	0,913385
159,412	0,913385
159,620	0,913714
159,828	0,914701
160,036	0,914043
160,244	0,914701
160,452	0,915687
160,660	0,916016
160,867	0,915687
161,075	0,915687
161,283	0,916345
161,490	0,916674
161,698	0,917332
161,906	0,916674
162,114	0,917661
162,321	0,918976
162,529	0,917661
162,737	0,918318
162,945	1,035399
163,153	1,112686
163,361	1,213981
163,568	0,943971
163,776	0,931145
163,984	0,926869
164,192	0,926869
164,399	0,925554
164,607	0,923580
164,815	0,922265
165,022	0,921278
165,230	0,921278
165,437	0,919305
165,644	0,918647
165,852	1,203128
166,060	1,455707
166,268	1,041977
166,476	0,974228
166,684	0,974557
166,892	0,973570
167,100	0,973241
167,308	0,973570
167,516	0,973241
167,724	0,972912
167,932	0,973570
168,140	0,972583
168,348	0,971597
168,556	0,971597
168,763	0,972255
168,971	0,971926
169,179	0,972255
169,387	0,971597
169,594	0,971597
169,802	0,970939
170,010	0,971597
170,218	0,970281
170,426	0,971926
170,634	0,971268
170,842	0,970939
171,050	0,970939
171,258	0,972255
171,466	0,972583
171,673	0,971926
171,881	0,971597
172,089	0,972255
172,297	0,971597
172,505	0,972255
172,713	0,972255
172,921	0,972255
173,129	0,971926
173,337	0,971926
173,545	0,973570
173,753	0,973570
173,960	0,973570
174,168	0,973241
174,375	0,973899
174,582	0,973241
174,790	0,973241
174,997	0,974228
175,205	0,973241
175,413	0,974228
175,621	0,973899
175,828	0,974228
176,036	0,974557
176,244	0,974557
176,451	0,974557
176,659	0,975872
176,867	0,974886
177,075	0,976201
177,283	0,976530
177,491	0,976201
177,699	0,974886
177,906	0,976201
178,114	0,975543
178,322	0,976530
178,529	0,976859
178,737	0,977517
178,945	0,977188
179,153	0,978832
179,361	0,976201
179,569	0,977517
179,777	0,977517
179,985	0,978832
180,192	0,978174
180,399	1,040332
180,607	0,927527
180,815	0,923580
181,023	0,923909
181,232	0,923580
181,440	0,924567
181,648	0,923580
181,856	0,924567
182,064	0,923580
182,272	0,924896
182,480	0,924238
182,688	0,924896
182,895	0,924238
183,103	0,924567
183,311	0,924567
183,519	0,926211
183,727	0,925225
183,935	0,925554
184,143	0,924896
184,350	0,926540
184,558	0,926869
184,766	0,925225
184,974	0,925554
185,182	0,924567
185,389	1,021586
185,597	0,961730
185,805	0,954495
186,012	0,955811
186,220	0,955482
186,427	0,956139
186,634	0,955811
186,841	0,956139
187,048	0,956468
187,255	0,958442
187,462	0,958113
187,670	0,958442
187,878	0,958113
188,085	0,958770
188,292	0,959428
188,500	0,959757
188,708	0,958442
188,916	0,960415
189,124	0,960415
189,332	0,960086
189,539	0,960415
189,746	0,960744
189,953	0,960415
190,161	0,960744
190,369	0,961401
190,577	0,962059
190,785	0,961073
190,992	0,962717
191,199	0,962717
191,407	0,960744
191,614	0,963375
191,822	0,962388
192,030	0,962717
192,237	0,962717
192,445	0,962059
192,653	0,964033
192,861	0,963704
193,068	0,964033
193,276	0,964690
193,484	0,963375
193,691	0,965019
193,899	0,964361
194,107	0,965677
194,315	0,965677
194,523	0,965348
194,731	0,966335
194,939	0,966335
195,146	0,966006
195,354	0,968308
195,562	0,966992
195,770	0,966335
195,978	0,966335
196,186	0,966335
196,394	0,967650
196,602	0,967650
196,810	0,967321
197,018	0,966992
197,226	0,969295
197,434	0,968966
197,642	0,968966
197,850	0,969295
198,058	0,968637
198,265	0,968637
198,473	0,969952
198,681	0,969952
198,889	0,970610
199,097	0,968966
199,304	0,970281
199,512	0,970610
199,720	0,971597
199,928	0,971268
200,136	0,971268
200,344	0,970939
200,551	0,971268
200,759	0,970939
200,967	0,968637
201,175	0,974886
201,383	0,966992
201,591	0,966664
201,799	0,988698
202,008	1,013364
202,216	1,013364
202,423	1,092295
202,630	0,945615
202,838	0,946273
203,047	0,945615
203,254	0,945615
203,461	0,946273
203,669	0,945286
203,876	0,945944
204,084	0,945944
204,292	0,885430
204,500	0,859449
204,708	0,973241
204,917	0,874906
205,125	0,922594
205,333	0,960415
205,541	0,960744
205,749	0,960744
205,956	0,960415
206,164	0,961073
206,372	0,961073
206,580	0,961073
206,788	0,962059
206,996	0,963375
207,204	0,962059
207,412	0,962388
207,619	0,963375
207,827	0,962388
208,035	0,963046
208,243	0,964033
208,451	0,964361
208,658	0,963046
208,866	0,964033
209,074	0,964033
209,282	0,964690
209,490	0,966335
209,697	0,965677
209,904	0,965677
210,111	0,966335
210,319	0,966006
210,526	0,966335
210,734	0,966006
210,942	0,967321
211,150	0,966992
211,358	0,967321
211,566	0,967650
211,774	0,967321
211,982	0,967979
212,189	0,967979
212,397	0,968637
212,605	0,967650
212,813	0,969295
213,020	0,968966
213,228	0,969295
213,436	0,969623
213,644	0,968308
213,852	0,969623
214,060	0,969952
214,267	1,006129
214,475	0,956468
214,683	0,960744
214,891	0,959099
215,099	0,960744
215,307	0,961073
215,515	0,960415
215,723	0,960744
215,931	0,960744
216,139	0,961401
216,347	0,961401
216,555	0,962059
216,763	0,961730
216,970	0,961073
217,178	0,961073
217,386	0,962388
217,594	0,962388
217,802	0,962717
218,010	0,963375
218,218	0,963046
218,426	0,963046
218,634	0,963375
218,842	0,963375
219,050	0,963046
219,257	0,964033
219,465	0,964361
219,673	0,965019
219,881	0,965348
220,089	0,965019
220,297	0,965677
220,505	0,964690
220,713	0,966335
220,921	0,966992
221,128	0,965348
